Time,U,V,W,U_Avg,V_Avg,W_Avg,U-U_Avg,V-V_Avg,W-W_Avg,Octant,,Octant Id,1,-1,2,-2,3,-3,4,-4
209.8,27.82,-1.93,-0.54,,,,0.5134664649520957,-1.9783304757102034,-0.6475777441586822,-4.0,,,,,,,,,,
209.81,29.12,-0.54,0.26,,,,1.8134664649520964,-0.5883304757102035,0.15242225584131786,4.0,,,,,,,,,,
209.82,30.61,-1.41,0.15,,,,3.303466464952095,-1.4583304757102034,0.04242225584131784,4.0,,,,,,,,,,
209.83,28.08,0.1,0.21,,,,0.7734664649520937,0.051669524289796605,0.10242225584131784,1.0,,,,,,,,,,
209.84,27.07,2.47,1.29,,,,-0.2365335350479043,2.421669524289797,1.1824222558413178,2.0,,,,,,,,,,
209.85,30.21,0.68,0.24,,,,2.9034664649520963,0.6316695242897966,0.13242225584131784,1.0,,,,,,,,,,
209.86,31.47,-0.24,-0.24,,,,4.163466464952094,-0.28833047571020337,-0.34757774415868214,-4.0,,,,,,,,,,
209.87,29.87,0.88,-0.17,,,,2.5634664649520964,0.8316695242897966,-0.2775777441586822,-1.0,,,,,,,,,,
209.88,24.1,-0.93,0.41,,,,-3.206533535047903,-0.9783304757102035,0.3024222558413178,3.0,,,,,,,,,,
209.89,24.54,0.48,0.58,,,,-2.7665335350479054,0.4316695242897966,0.4724222558413178,2.0,,,,,,,,,,
209.9,32.28,1.53,1.29,,,,4.9734664649520965,1.4816695242897966,1.1824222558413178,1.0,,,,,,,,,,
209.91,28.41,1.0,0.93,,,,1.1034664649520955,0.9516695242897966,0.8224222558413179,1.0,,,,,,,,,,
209.92,28.88,1.24,0.71,,,,1.5734664649520944,1.1916695242897966,0.6024222558413178,1.0,,,,,,,,,,
209.93,26.75,4.21,0.49,,,,-0.5565335350479046,4.161669524289796,0.38242225584131784,2.0,,,,,,,,,,
209.94,28.69,1.86,-0.35,,,,1.3834664649520967,1.8116695242897967,-0.45757774415868213,-1.0,,,,,,,,,,
209.95,28.24,0.79,-0.02,,,,0.9334664649520938,0.7416695242897966,-0.12757774415868214,-1.0,,,,,,,,,,
209.96,27.79,-0.27,0.3,,,,0.48346646495209455,-0.3183304757102034,0.19242225584131784,4.0,,,,,,,,,,
209.97,30.3,2.19,-0.05,,,,2.993466464952096,2.1416695242897967,-0.15757774415868214,-1.0,,,,,,,,,,
209.98,28.98,0.65,0.26,,,,1.6734664649520958,0.6016695242897966,0.15242225584131786,1.0,,,,,,,,,,
209.99,27.66,-0.87,0.57,,,,0.35346646495209555,-0.9183304757102034,0.4624222558413178,4.0,,,,,,,,,,
210.0,25.78,3.22,0.59,,,,-1.5265335350479035,3.171669524289797,0.4824222558413178,2.0,,,,,,,,,,
210.01,27.48,3.84,0.99,,,,0.17346646495209583,3.7916695242897966,0.8824222558413178,1.0,,,,,,,,,,
210.02,29.24,1.3,0.77,,,,1.9334664649520938,1.2516695242897966,0.6624222558413179,1.0,,,,,,,,,,
210.03,28.74,2.81,0.9,,,,1.4334664649520938,2.761669524289797,0.7924222558413179,1.0,,,,,,,,,,
210.04,28.24,4.32,1.04,,,,0.9334664649520938,4.271669524289797,0.9324222558413179,1.0,,,,,,,,,,
210.05,25.81,3.31,-0.88,,,,-1.4965335350479059,3.261669524289797,-0.9875777441586822,-2.0,,,,,,,,,,
210.06,25.49,4.43,0.24,,,,-1.8165335350479062,4.381669524289796,0.13242225584131784,2.0,,,,,,,,,,
210.07,29.19,-1.64,0.54,,,,1.8834664649520967,-1.6883304757102033,0.4324222558413179,4.0,,,,,,,,,,
210.08,24.92,-1.0,0.54,,,,-2.386533535047903,-1.0483304757102034,0.4324222558413179,3.0,,,,,,,,,,
210.09,23.36,-0.36,1.2,,,,-3.946533535047905,-0.40833047571020337,1.092422255841318,3.0,,,,,,,,,,
210.1,25.65,3.46,1.45,,,,-1.656533535047906,3.4116695242897968,1.342422255841318,2.0,,,,,,,,,,
210.11,27.95,5.15,1.7,,,,0.6434664649520947,5.101669524289797,1.592422255841318,1.0,,,,,,,,,,
210.12,24.43,3.26,1.71,,,,-2.876533535047905,3.2116695242897966,1.6024222558413177,2.0,,,,,,,,,,
210.13,22.61,1.38,1.73,,,,-4.696533535047905,1.3316695242897965,1.6224222558413177,2.0,,,,,,,,,,
210.14,26.71,2.09,1.64,,,,-0.5965335350479037,2.0416695242897966,1.5324222558413179,2.0,,,,,,,,,,
210.15,24.05,1.9,1.07,,,,-3.256533535047904,1.8516695242897965,0.9624222558413179,2.0,,,,,,,,,,
210.16,23.19,-2.73,0.15,,,,-4.116533535047903,-2.778330475710203,0.04242225584131784,3.0,,,,,,,,,,
210.17,24.13,-3.97,0.17,,,,-3.1765335350479056,-4.018330475710203,0.06242225584131786,3.0,,,,,,,,,,
210.18,23.82,-3.06,0.24,,,,-3.4865335350479043,-3.1083304757102033,0.13242225584131784,3.0,,,,,,,,,,
210.19,23.79,-2.85,0.06,,,,-3.5165335350479054,-2.8983304757102033,-0.047577744158682156,-3.0,,,,,,,,,,
210.2,22.65,-3.72,-0.65,,,,-4.656533535047906,-3.7683304757102034,-0.7575777441586822,-3.0,,,,,,,,,,
210.21,23.37,2.29,-0.23,,,,-3.9365335350479036,2.241669524289797,-0.33757774415868214,-2.0,,,,,,,,,,
210.22,24.97,2.58,0.15,,,,-2.3365335350479057,2.531669524289797,0.04242225584131784,2.0,,,,,,,,,,
210.23,25.22,-0.49,0.31,,,,-2.0865335350479057,-0.5383304757102034,0.20242225584131784,3.0,,,,,,,,,,
210.24,27.54,2.54,-0.46,,,,0.23346646495209455,2.491669524289797,-0.5675777441586822,-1.0,,,,,,,,,,
210.25,22.42,1.52,-0.15,,,,-4.886533535047903,1.4716695242897966,-0.2575777441586822,-2.0,,,,,,,,,,
210.26,23.98,1.08,0.68,,,,-3.326533535047904,1.0316695242897966,0.5724222558413179,2.0,,,,,,,,,,
210.27,24.33,1.2,0.63,,,,-2.9765335350479063,1.1516695242897965,0.5224222558413179,2.0,,,,,,,,,,
210.28,24.96,1.64,0.04,,,,-2.3465335350479037,1.5916695242897965,-0.06757774415868215,-2.0,,,,,,,,,,
210.29,25.6,2.08,-0.54,,,,-1.7065335350479032,2.031669524289797,-0.6475777441586822,-2.0,,,,,,,,,,
210.3,25.38,-2.42,-0.78,,,,-1.9265335350479056,-2.468330475710203,-0.8875777441586822,-3.0,,,,,,,,,,
210.31,24.48,-0.71,-0.32,,,,-2.826533535047904,-0.7583304757102034,-0.42757774415868216,-3.0,,,,,,,,,,
210.32,26.25,-1.09,-0.25,,,,-1.0565335350479046,-1.1383304757102035,-0.35757774415868215,-3.0,,,,,,,,,,
210.33,26.75,-3.03,-0.57,,,,-0.5565335350479046,-3.078330475710203,-0.6775777441586821,-3.0,,,,,,,,,,
210.34,27.27,-4.51,-0.89,,,,-0.03653353504790502,-4.5583304757102034,-0.9975777441586822,-3.0,,,,,,,,,,
210.35,28.99,-3.75,-0.91,,,,1.6834664649520938,-3.798330475710203,-1.0175777441586822,-4.0,,,,,,,,,,
210.36,29.02,-3.01,-1.25,,,,1.713466464952095,-3.058330475710203,-1.3575777441586823,-4.0,,,,,,,,,,
210.37,29.06,-0.01,-1.59,,,,1.7534664649520941,-0.0583304757102034,-1.6975777441586821,-4.0,,,,,,,,,,
210.38,24.63,1.38,-1.72,,,,-2.6765335350479056,1.3316695242897965,-1.827577744158682,-2.0,,,,,,,,,,
210.39,26.84,0.68,-1.65,,,,-0.46653353504790473,0.6316695242897966,-1.7575777441586822,-2.0,,,,,,,,,,
210.4,29.76,-1.53,-0.87,,,,2.453466464952097,-1.5783304757102035,-0.9775777441586821,-4.0,,,,,,,,,,
210.41,29.67,1.77,-0.57,,,,2.363466464952097,1.7216695242897966,-0.6775777441586821,-1.0,,,,,,,,,,
210.42,27.8,3.38,-0.75,,,,0.4934664649520961,3.3316695242897967,-0.8575777441586822,-1.0,,,,,,,,,,
210.43,25.94,2.88,-0.93,,,,-1.3665335350479033,2.8316695242897967,-1.0375777441586822,-2.0,,,,,,,,,,
210.44,28.58,2.39,-0.88,,,,1.2734664649520937,2.341669524289797,-0.9875777441586822,-1.0,,,,,,,,,,
210.45,32.65,2.93,-1.92,,,,5.343466464952094,2.881669524289797,-2.027577744158682,-1.0,,,,,,,,,,
210.46,27.0,2.83,-2.0,,,,-0.3065335350479046,2.781669524289797,-2.1075777441586823,-2.0,,,,,,,,,,
210.47,27.81,4.8,-1.61,,,,0.5034664649520941,4.751669524289796,-1.7175777441586821,-1.0,,,,,,,,,,
210.48,29.49,2.37,-1.24,,,,2.183466464952094,2.321669524289797,-1.347577744158682,-1.0,,,,,,,,,,
210.49,24.23,6.01,-0.87,,,,-3.076533535047904,5.961669524289796,-0.9775777441586821,-2.0,,,,,,,,,,
210.5,23.42,6.73,-0.65,,,,-3.886533535047903,6.681669524289797,-0.7575777441586822,-2.0,,,,,,,,,,
210.51,22.62,3.42,-0.76,,,,-4.686533535047904,3.3716695242897967,-0.8675777441586822,-2.0,,,,,,,,,,
210.52,27.78,0.12,-0.63,,,,0.47346646495209654,0.07166952428979659,-0.7375777441586822,-1.0,,,,,,,,,,
210.53,29.24,-4.19,-0.65,,,,1.9334664649520938,-4.238330475710204,-0.7575777441586822,-4.0,,,,,,,,,,
210.54,27.7,0.1,-0.35,,,,0.3934664649520947,0.051669524289796605,-0.45757774415868213,-1.0,,,,,,,,,,
210.55,23.45,3.73,0.62,,,,-3.8565335350479053,3.6816695242897968,0.5124222558413178,2.0,,,,,,,,,,
210.56,22.04,4.82,0.07,,,,-5.2665335350479054,4.771669524289797,-0.03757774415868215,-2.0,,,,,,,,,,
210.57,22.74,5.92,0.34,,,,-4.566533535047906,5.871669524289796,0.23242225584131787,2.0,,,,,,,,,,
210.58,22.39,6.19,0.2,,,,-4.916533535047904,6.141669524289797,0.09242225584131786,2.0,,,,,,,,,,
210.59,22.56,2.0,0.27,,,,-4.746533535047906,1.9516695242897966,0.16242225584131786,2.0,,,,,,,,,,
210.6,27.75,-2.19,1.04,,,,0.4434664649520954,-2.238330475710203,0.9324222558413179,4.0,,,,,,,,,,
210.61,25.15,2.13,0.65,,,,-2.156533535047906,2.0816695242897967,0.5424222558413179,2.0,,,,,,,,,,
210.62,31.38,2.98,0.6,,,,4.073466464952094,2.9316695242897968,0.4924222558413178,1.0,,,,,,,,,,
210.63,28.99,3.84,-0.26,,,,1.6834664649520938,3.7916695242897966,-0.36757774415868216,-1.0,,,,,,,,,,
210.64,25.08,1.2,0.19,,,,-2.2265335350479063,1.1516695242897965,0.08242225584131785,2.0,,,,,,,,,,
210.65,27.03,2.52,-0.03,,,,-0.27653353504790346,2.471669524289797,-0.13757774415868215,-2.0,,,,,,,,,,
210.66,31.27,3.5,0.65,,,,3.963466464952095,3.451669524289797,0.5424222558413179,1.0,,,,,,,,,,
210.67,29.67,4.49,1.09,,,,2.363466464952097,4.4416695242897966,0.9824222558413179,1.0,,,,,,,,,,
210.68,28.56,3.22,0.82,,,,1.2534664649520941,3.171669524289797,0.7124222558413178,1.0,,,,,,,,,,
210.69,31.16,3.48,1.3,,,,3.8534664649520955,3.4316695242897968,1.192422255841318,1.0,,,,,,,,,,
210.7,31.28,1.55,0.5,,,,3.9734664649520965,1.5016695242897966,0.39242225584131785,1.0,,,,,,,,,,
210.71,29.57,0.64,0.45,,,,2.2634664649520957,0.5916695242897966,0.34242225584131786,1.0,,,,,,,,,,
210.72,27.86,-0.27,0.41,,,,0.5534664649520948,-0.3183304757102034,0.3024222558413178,4.0,,,,,,,,,,
210.73,30.18,2.36,0.73,,,,2.873466464952095,2.3116695242897967,0.6224222558413178,1.0,,,,,,,,,,
210.74,31.09,3.75,0.37,,,,3.7834664649520953,3.701669524289797,0.26242225584131784,1.0,,,,,,,,,,
210.75,29.73,3.27,0.21,,,,2.423466464952096,3.221669524289797,0.10242225584131784,1.0,,,,,,,,,,
210.76,31.83,2.8,0.08,,,,4.523466464952094,2.7516695242897966,-0.027577744158682152,-1.0,,,,,,,,,,
210.77,32.55,3.07,0.81,,,,5.243466464952093,3.0216695242897966,0.7024222558413179,1.0,,,,,,,,,,
210.78,33.28,2.56,0.2,,,,5.9734664649520965,2.511669524289797,0.09242225584131786,1.0,,,,,,,,,,
210.79,32.78,2.06,-0.41,,,,5.4734664649520965,2.011669524289797,-0.5175777441586822,-1.0,,,,,,,,,,
210.8,33.14,3.35,-1.03,,,,5.833466464952096,3.301669524289797,-1.137577744158682,-1.0,,,,,,,,,,
210.81,24.69,3.07,-0.21,,,,-2.6165335350479033,3.0216695242897966,-0.3175777441586821,-2.0,,,,,,,,,,
210.82,28.91,3.21,-0.62,,,,1.6034664649520955,3.1616695242897968,-0.7275777441586821,-1.0,,,,,,,,,,
210.83,26.49,3.08,-1.57,,,,-0.8165335350479062,3.031669524289797,-1.677577744158682,-2.0,,,,,,,,,,
210.84,24.08,2.22,-0.65,,,,-3.2265335350479063,2.171669524289797,-0.7575777441586822,-2.0,,,,,,,,,,
210.85,23.58,4.19,-0.17,,,,-3.7265335350479063,4.141669524289797,-0.2775777441586822,-2.0,,,,,,,,,,
210.86,21.53,4.54,0.77,,,,-5.7765335350479035,4.491669524289796,0.6624222558413179,2.0,,,,,,,,,,
210.87,25.38,-1.9,0.74,,,,-1.9265335350479056,-1.9483304757102033,0.6324222558413178,3.0,,,,,,,,,,
210.88,23.45,1.31,0.75,,,,-3.8565335350479053,1.2616695242897966,0.6424222558413178,2.0,,,,,,,,,,
210.89,26.33,2.04,2.49,,,,-0.9765335350479063,1.9916695242897966,2.382422255841318,2.0,,,,,,,,,,
210.9,26.46,1.22,2.85,,,,-0.8465335350479037,1.1716695242897965,2.742422255841318,2.0,,,,,,,,,,
210.91,26.51,2.07,2.82,,,,-0.796533535047903,2.0216695242897966,2.7124222558413176,2.0,,,,,,,,,,
210.92,26.19,2.09,2.59,,,,-1.1165335350479033,2.0416695242897966,2.4824222558413176,2.0,,,,,,,,,,
210.93,23.99,3.33,2.38,,,,-3.316533535047906,3.281669524289797,2.2724222558413176,2.0,,,,,,,,,,
210.94,21.8,4.58,1.97,,,,-5.506533535047904,4.531669524289796,1.862422255841318,2.0,,,,,,,,,,
210.95,29.06,5.47,1.44,,,,1.7534664649520941,5.421669524289796,1.3324222558413177,1.0,,,,,,,,,,
210.96,25.43,6.06,1.7,,,,-1.8765335350479049,6.011669524289796,1.592422255841318,2.0,,,,,,,,,,
210.97,27.08,6.93,0.83,,,,-0.2265335350479063,6.881669524289796,0.7224222558413178,2.0,,,,,,,,,,
210.98,25.92,6.17,1.82,,,,-1.3865335350479029,6.121669524289796,1.712422255841318,2.0,,,,,,,,,,
210.99,25.83,6.32,1.73,,,,-1.4765335350479063,6.271669524289797,1.6224222558413177,2.0,,,,,,,,,,
211.0,26.92,6.92,0.48,,,,-0.3865335350479029,6.871669524289796,0.37242225584131783,2.0,,,,,,,,,,
211.01,28.02,7.14,-0.76,,,,0.713466464952095,7.091669524289796,-0.8675777441586822,-1.0,,,,,,,,,,
211.02,25.7,7.21,-1.75,,,,-1.6065335350479053,7.161669524289796,-1.8575777441586823,-2.0,,,,,,,,,,
211.03,25.63,7.2,-1.12,,,,-1.6765335350479056,7.1516695242897965,-1.2275777441586824,-2.0,,,,,,,,,,
211.04,25.56,7.13,-0.49,,,,-1.7465335350479059,7.081669524289796,-0.5975777441586821,-2.0,,,,,,,,,,
211.05,23.26,7.49,1.38,,,,-4.046533535047903,7.4416695242897966,1.2724222558413176,2.0,,,,,,,,,,
211.06,24.39,5.14,0.93,,,,-2.916533535047904,5.091669524289796,0.8224222558413179,2.0,,,,,,,,,,
211.07,26.37,2.8,1.42,,,,-0.9365335350479036,2.7516695242897966,1.3124222558413177,2.0,,,,,,,,,,
211.08,25.92,2.33,0.84,,,,-1.3865335350479029,2.281669524289797,0.7324222558413178,2.0,,,,,,,,,,
211.09,25.47,1.86,0.27,,,,-1.8365335350479057,1.8116695242897967,0.16242225584131786,2.0,,,,,,,,,,
211.1,24.68,0.71,-0.65,,,,-2.626533535047905,0.6616695242897965,-0.7575777441586822,-2.0,,,,,,,,,,
211.11,24.48,-1.29,-1.08,,,,-2.826533535047904,-1.3383304757102035,-1.1875777441586823,-3.0,,,,,,,,,,
211.12,21.35,-0.98,-0.1,,,,-5.956533535047903,-1.0283304757102034,-0.20757774415868216,-3.0,,,,,,,,,,
211.13,21.75,3.5,-0.12,,,,-5.556533535047905,3.451669524289797,-0.22757774415868215,-2.0,,,,,,,,,,
211.14,22.15,1.99,0.52,,,,-5.156533535047906,1.9416695242897966,0.41242225584131786,2.0,,,,,,,,,,
211.15,21.99,-0.1,0.85,,,,-5.316533535047906,-0.1483304757102034,0.7424222558413178,3.0,,,,,,,,,,
211.16,21.84,-0.96,1.41,,,,-5.466533535047905,-1.0083304757102034,1.3024222558413179,3.0,,,,,,,,,,
211.17,23.55,-1.56,1.26,,,,-3.756533535047904,-1.6083304757102035,1.152422255841318,3.0,,,,,,,,,,
211.18,23.18,-2.33,1.31,,,,-4.126533535047905,-2.3783304757102033,1.2024222558413178,3.0,,,,,,,,,,
211.19,22.23,-1.83,1.53,,,,-5.076533535047904,-1.8783304757102035,1.422422255841318,3.0,,,,,,,,,,
211.2,23.95,-1.31,0.87,,,,-3.3565335350479053,-1.3583304757102035,0.7624222558413178,3.0,,,,,,,,,,
211.21,25.67,-0.8,0.21,,,,-1.6365335350479029,-0.8483304757102035,0.10242225584131784,3.0,,,,,,,,,,
211.22,23.31,0.05,0.73,,,,-3.996533535047906,0.001669524289796602,0.6224222558413178,2.0,,,,,,,,,,
211.23,21.68,4.21,0.17,,,,-5.626533535047905,4.161669524289796,0.06242225584131786,2.0,,,,,,,,,,
211.24,21.27,4.02,0.66,,,,-6.036533535047905,3.9716695242897964,0.5524222558413179,2.0,,,,,,,,,,
211.25,22.89,1.91,0.98,,,,-4.416533535047904,1.8616695242897965,0.8724222558413178,2.0,,,,,,,,,,
211.26,24.51,-0.68,1.48,,,,-2.796533535047903,-0.7283304757102035,1.3724222558413177,3.0,,,,,,,,,,
211.27,25.49,-1.46,1.61,,,,-1.8165335350479062,-1.5083304757102034,1.502422255841318,3.0,,,,,,,,,,
211.28,26.48,-2.25,1.75,,,,-0.8265335350479042,-2.298330475710203,1.6424222558413177,3.0,,,,,,,,,,
211.29,26.12,-3.13,0.92,,,,-1.1865335350479036,-3.178330475710203,0.8124222558413179,3.0,,,,,,,,,,
211.3,23.63,-2.51,0.52,,,,-3.6765335350479056,-2.558330475710203,0.41242225584131786,3.0,,,,,,,,,,
211.31,27.61,0.71,1.09,,,,0.30346646495209484,0.6616695242897965,0.9824222558413179,1.0,,,,,,,,,,
211.32,27.36,0.24,0.31,,,,0.05346646495209484,0.19166952428979658,0.20242225584131784,1.0,,,,,,,,,,
211.33,28.79,-1.65,-0.17,,,,1.4834664649520946,-1.6983304757102033,-0.2775777441586822,-4.0,,,,,,,,,,
211.34,28.07,-0.7,0.06,,,,0.7634664649520957,-0.7483304757102034,-0.047577744158682156,-4.0,,,,,,,,,,
211.35,22.3,-1.74,1.33,,,,-5.006533535047904,-1.7883304757102034,1.2224222558413178,3.0,,,,,,,,,,
211.36,22.57,-0.27,1.44,,,,-4.736533535047904,-0.3183304757102034,1.3324222558413177,3.0,,,,,,,,,,
211.37,25.27,2.42,1.47,,,,-2.036533535047905,2.3716695242897967,1.362422255841318,2.0,,,,,,,,,,
211.38,28.74,2.81,2.06,,,,1.4334664649520938,2.761669524289797,1.9524222558413178,1.0,,,,,,,,,,
211.39,25.79,3.24,1.7,,,,-1.5165335350479054,3.191669524289797,1.592422255841318,2.0,,,,,,,,,,
211.4,25.81,3.62,2.3,,,,-1.4965335350479059,3.571669524289797,2.1924222558413176,2.0,,,,,,,,,,
211.41,27.61,0.3,1.9,,,,0.30346646495209484,0.2516695242897966,1.7924222558413176,1.0,,,,,,,,,,
211.42,29.06,-1.25,0.59,,,,1.7534664649520941,-1.2983304757102034,0.4824222558413178,4.0,,,,,,,,,,
211.43,28.04,0.17,1.37,,,,0.7334664649520946,0.1216695242897966,1.2624222558413178,1.0,,,,,,,,,,
211.44,31.86,-2.07,1.29,,,,4.553466464952095,-2.118330475710203,1.1824222558413178,4.0,,,,,,,,,,
211.45,26.42,-2.56,1.09,,,,-0.8865335350479029,-2.6083304757102033,0.9824222558413179,3.0,,,,,,,,,,
211.46,24.1,-2.87,1.36,,,,-3.206533535047903,-2.9183304757102033,1.252422255841318,3.0,,,,,,,,,,
211.47,28.87,-0.01,0.24,,,,1.5634664649520964,-0.0583304757102034,0.13242225584131784,4.0,,,,,,,,,,
211.48,26.96,-2.55,-0.89,,,,-0.34653353504790374,-2.598330475710203,-0.9975777441586822,-3.0,,,,,,,,,,
211.49,24.24,1.04,-1.68,,,,-3.066533535047906,0.9916695242897966,-1.787577744158682,-2.0,,,,,,,,,,
211.5,22.7,4.39,-0.49,,,,-4.606533535047905,4.341669524289796,-0.5975777441586821,-2.0,,,,,,,,,,
211.51,21.17,1.66,0.17,,,,-6.136533535047903,1.6116695242897965,0.06242225584131786,2.0,,,,,,,,,,
211.52,21.46,-0.66,1.46,,,,-5.846533535047904,-0.7083304757102035,1.3524222558413177,3.0,,,,,,,,,,
211.53,21.38,-1.25,0.77,,,,-5.926533535047906,-1.2983304757102034,0.6624222558413179,3.0,,,,,,,,,,
211.54,24.97,0.91,0.52,,,,-2.3365335350479057,0.8616695242897966,0.41242225584131786,2.0,,,,,,,,,,
211.55,24.05,0.86,0.68,,,,-3.256533535047904,0.8116695242897966,0.5724222558413179,2.0,,,,,,,,,,
211.56,24.72,-1.3,0.98,,,,-2.5865335350479057,-1.3483304757102035,0.8724222558413178,3.0,,,,,,,,,,
211.57,25.83,-0.63,1.11,,,,-1.4765335350479063,-0.6783304757102034,1.002422255841318,3.0,,,,,,,,,,
211.58,24.28,-0.34,0.89,,,,-3.0265335350479035,-0.3883304757102034,0.7824222558413179,3.0,,,,,,,,,,
211.59,21.88,-0.18,2.06,,,,-5.426533535047906,-0.2283304757102034,1.9524222558413178,3.0,,,,,,,,,,
211.6,21.4,-0.03,2.96,,,,-5.906533535047906,-0.0783304757102034,2.8524222558413177,3.0,,,,,,,,,,
211.61,23.98,1.75,2.93,,,,-3.326533535047904,1.7016695242897966,2.822422255841318,2.0,,,,,,,,,,
211.62,26.57,2.33,2.94,,,,-0.7365335350479043,2.281669524289797,2.8324222558413177,2.0,,,,,,,,,,
211.63,26.42,2.93,2.52,,,,-0.8865335350479029,2.881669524289797,2.4124222558413178,2.0,,,,,,,,,,
211.64,26.17,0.52,2.11,,,,-1.1365335350479029,0.47166952428979664,2.0024222558413176,2.0,,,,,,,,,,
211.65,23.47,-2.41,1.25,,,,-3.8365335350479057,-2.4583304757102034,1.1424222558413177,3.0,,,,,,,,,,
211.66,23.85,-2.55,0.72,,,,-3.456533535047903,-2.598330475710203,0.6124222558413178,3.0,,,,,,,,,,
211.67,24.23,-2.7,0.2,,,,-3.076533535047904,-2.7483304757102034,0.09242225584131786,3.0,,,,,,,,,,
211.68,21.87,-2.52,-0.13,,,,-5.436533535047904,-2.5683304757102032,-0.23757774415868216,-3.0,,,,,,,,,,
211.69,24.94,-1.81,-0.13,,,,-2.3665335350479033,-1.8583304757102035,-0.23757774415868216,-3.0,,,,,,,,,,
211.7,28.45,2.93,-0.52,,,,1.1434664649520947,2.881669524289797,-0.6275777441586822,-1.0,,,,,,,,,,
211.71,26.69,0.56,-0.32,,,,-0.6165335350479033,0.5116695242897966,-0.42757774415868216,-2.0,,,,,,,,,,
211.72,26.21,-1.48,-0.89,,,,-1.0965335350479037,-1.5283304757102034,-0.9975777441586822,-3.0,,,,,,,,,,
211.73,23.35,-1.26,-0.41,,,,-3.956533535047903,-1.3083304757102034,-0.5175777441586822,-3.0,,,,,,,,,,
211.74,23.17,0.68,-0.19,,,,-4.136533535047903,0.6316695242897966,-0.29757774415868216,-2.0,,,,,,,,,,
211.75,23.0,2.62,0.03,,,,-4.306533535047905,2.571669524289797,-0.07757774415868215,-2.0,,,,,,,,,,
211.76,23.0,1.1,-0.92,,,,-4.306533535047905,1.0516695242897967,-1.0275777441586822,-2.0,,,,,,,,,,
211.77,24.22,-2.09,-1.33,,,,-3.0865335350479057,-2.138330475710203,-1.4375777441586823,-3.0,,,,,,,,,,
211.78,24.4,-4.1,-1.44,,,,-2.906533535047906,-4.148330475710203,-1.5475777441586822,-3.0,,,,,,,,,,
211.79,22.37,-2.95,-1.71,,,,-4.936533535047904,-2.9983304757102034,-1.8175777441586822,-3.0,,,,,,,,,,
211.8,20.63,0.96,-1.0,,,,-6.676533535047906,0.9116695242897965,-1.1075777441586823,-2.0,,,,,,,,,,
211.81,21.66,-3.46,-0.31,,,,-5.6465335350479045,-3.508330475710203,-0.41757774415868215,-3.0,,,,,,,,,,
211.82,22.69,-0.01,1.67,,,,-4.616533535047903,-0.0583304757102034,1.5624222558413177,3.0,,,,,,,,,,
211.83,24.17,-0.31,2.09,,,,-3.136533535047903,-0.3583304757102034,1.9824222558413176,3.0,,,,,,,,,,
211.84,23.09,1.08,2.11,,,,-4.216533535047905,1.0316695242897966,2.0024222558413176,2.0,,,,,,,,,,
211.85,25.18,-0.17,1.83,,,,-2.126533535047905,-0.21833047571020342,1.7224222558413178,3.0,,,,,,,,,,
211.86,25.51,-0.71,1.46,,,,-1.796533535047903,-0.7583304757102034,1.3524222558413177,3.0,,,,,,,,,,
211.87,25.85,-1.25,1.09,,,,-1.4565335350479032,-1.2983304757102034,0.9824222558413179,3.0,,,,,,,,,,
211.88,26.21,2.65,0.26,,,,-1.0965335350479037,2.6016695242897967,0.15242225584131786,2.0,,,,,,,,,,
211.89,24.6,-0.6,0.03,,,,-2.706533535047903,-0.6483304757102034,-0.07757774415868215,-3.0,,,,,,,,,,
211.9,27.63,-0.52,-0.17,,,,0.3234664649520944,-0.5683304757102035,-0.2775777441586822,-4.0,,,,,,,,,,
211.91,26.85,0.89,-0.57,,,,-0.45653353504790317,0.8416695242897966,-0.6775777441586821,-2.0,,,,,,,,,,
211.92,22.92,2.52,0.21,,,,-4.386533535047903,2.471669524289797,0.10242225584131784,2.0,,,,,,,,,,
211.93,22.27,0.48,0.99,,,,-5.036533535047905,0.4316695242897966,0.8824222558413178,2.0,,,,,,,,,,
211.94,21.62,-1.05,1.84,,,,-5.686533535047904,-1.0983304757102035,1.732422255841318,3.0,,,,,,,,,,
211.95,23.2,-1.04,2.08,,,,-4.106533535047905,-1.0883304757102035,1.9724222558413178,3.0,,,,,,,,,,
211.96,24.78,-1.04,2.32,,,,-2.5265335350479035,-1.0883304757102035,2.2124222558413176,3.0,,,,,,,,,,
211.97,28.02,-2.7,2.31,,,,0.713466464952095,-2.7483304757102034,2.202422255841318,4.0,,,,,,,,,,
211.98,25.2,-4.36,2.31,,,,-2.1065335350479053,-4.408330475710204,2.202422255841318,3.0,,,,,,,,,,
211.99,25.24,-2.8,2.49,,,,-2.066533535047906,-2.848330475710203,2.382422255841318,3.0,,,,,,,,,,
212.0,22.37,-4.34,3.2,,,,-4.936533535047904,-4.3883304757102035,3.092422255841318,3.0,,,,,,,,,,
212.01,23.79,-5.2,3.33,,,,-3.5165335350479054,-5.248330475710204,3.222422255841318,3.0,,,,,,,,,,
212.02,23.69,-5.08,3.21,,,,-3.6165335350479033,-5.128330475710204,3.1024222558413177,3.0,,,,,,,,,,
212.03,23.2,-4.48,2.96,,,,-4.106533535047905,-4.528330475710204,2.8524222558413177,3.0,,,,,,,,,,
212.04,22.72,-3.88,3.01,,,,-4.586533535047906,-3.928330475710203,2.9024222558413175,3.0,,,,,,,,,,
